0.65,-0.413864799,0.850967852,,,,,,,,,,,,,,,,,,,,,,,,,,
0.66,-0.417651712,0.858783634,,,,,,,,,,,,,,,,,,,,,,,,,,
0.67,-0.42134699,0.866411154,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68,-0.424950632,0.873850358,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69,-0.428462099,0.88110008,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7,-0.43187954,0.888156445,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71,-0.435202361,0.895018176,,,,,,,,,,,,,,,,,,,,,,,,,,
0.72,-0.438430018,0.901684097,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73,-0.441561895,0.908152876,,,,,,,,,,,,,,,,,,,,,,,,,,
0.74,-0.44459692,0.914422251,,,,,,,,,,,,,,,,,,,,,,,,,,
0.75,-0.447534197,0.920490315,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76,-0.450372143,0.926353744,,,,,,,,,,,,,,,,,,,,,,,,,,
0.77,-0.453111068,0.932013126,,,,,,,,,,,,,,,,,,,,,,,,,,
0.78,-0.45575005,0.937466503,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79,-0.458286777,0.942709047,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,-0.460720332,0.947738806,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81,-0.463049835,0.952553914,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82,-0.465274782,0.957153279,,,,,,,,,,,,,,,,,,,,,,,,,,
0.83,-0.467393334,0.961533049,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84,-0.469404483,0.965691092,,,,,,,,,,,,,,,,,,,,,,,,,,
0.85,-0.471307084,0.969624993,,,,,,,,,,,,,,,,,,,,,,,,,,
0.86,-0.473099396,0.973331107,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,-0.474779982,0.976806422,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88,-0.476347036,0.980047157,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89,-0.477801307,0.983054824,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9,-0.479138314,0.985820115,,,,,,,,,,,,,,,,,,,,,,,,,,
0.91,-0.480356883,0.988340565,,,,,,,,,,,,,,,,,,,,,,,,,,
0.92,-0.481456884,0.990615875,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93,-0.482435972,0.99264116,,,,,,,,,,,,,,,,,,,,,,,,,,
0.94,-0.483290322,0.994408483,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95,-0.484020336,0.995918647,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96,-0.484622303,0.997163956,,,,,,,,,,,,,,,,,,,,,,,,,,
0.97,-0.485095589,0.998143077,,,,,,,,,,,,,,,,,,,,,,,,,,
0.98,-0.485435913,0.998847144,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99,-0.485643604,0.999276821,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.485713305,0.999420824,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01,-0.485826418,0.999425035,,,,,,,,,,,,,,,,,,,,,,,,,,
1.02,-0.486153191,0.999438176,,,,,,,,,,,,,,,,,,,,,,,,,,
1.03,-0.486683807,0.999461752,,,,,,,,,,,,,,,,,,,,,,,,,,
1.04,-0.487403694,0.999496572,,,,,,,,,,,,,,,,,,,,,,,,,,
1.05,-0.488300504,0.999543318,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06,-0.489359408,0.999602269,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07,-0.490569629,0.999674012,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08,-0.491914756,0.999758435,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09,-0.493384727,0.99985629,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,-0.494963623,0.999967498,,,,,,,,,,,,,,,,,,,,,,,,,,
1.11,-0.496640561,1.000093027,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12,-0.498399771,1.000232821,,,,,,,,,,,,,,,,,,,,,,,,,,
1.13,-0.500230121,1.000388186,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14,-0.502118265,1.000560056,,,,,,,,,,,,,,,,,,,,,,,,,,
1.15,-0.504050984,1.000749428,,,,,,,,,,,,,,,,,,,,,,,,,,
1.16,-0.506015974,1.000958053,,,,,,,,,,,,,,,,,,,,,,,,,,
1.17,-0.508000326,1.001187385,,,,,,,,,,,,,,,,,,,,,,,,,,
1.18,-0.509991573,1.001439341,,,,,,,,,,,,,,,,,,,,,,,,,,
1.19,-0.511977304,1.001716001,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2,-0.513945114,1.002019792,,,,,,,,,,,,,,,,,,,,,,,,,,
1.21,-0.515882819,1.002352871,,,,,,,,,,,,,,,,,,,,,,,,,,
1.22,-0.517778278,1.002717774,,,,,,,,,,,,,,,,,,,,,,,,,,
1.23,-0.519619184,1.003117254,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24,-0.52139327,1.003553969,,,,,,,,,,,,,,,,,,,,,,,,,,
1.25,-0.523088299,1.004030478,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26,-0.524691929,1.004549261,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27,-0.526192244,1.005112286,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28,-0.527576261,1.005721874,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29,-0.528831484,1.006379547,,,,,,,,,,,,,,,,,,,,,,,,,,
